age,ageSD,MaO18,MaO18SD
112.0577671,1.120577671,-8.04,0.1
112.0812466,1.120812466,-7.27,0.1
112.104726,1.12104726,-7.55,0.1
112.1282055,1.121282055,-7.55,0.1
112.1516849,1.121516849,-7.4,0.1
112.1751644,1.121751644,-7.88,0.1
112.1986438,1.121986438,-7.79,0.1
112.2221233,1.122221233,-7.76,0.1
112.2456027,1.122456027,-7.62,0.1
112.2690822,1.122690822,-7.53,0.1
112.2925616,1.122925616,-7.46,0.1
112.3160411,1.123160411,-7.71,0.1
112.3395205,1.123395205,-7.59,0.1
112.363,1.12363,-7.51,0.1
112.3864795,1.123864795,-7.65,0.1
112.4099589,1.124099589,-7.71,0.1
112.4334384,1.124334384,-7.55,0.1
112.4569178,1.124569178,-7.49,0.1
112.4803973,1.124803973,-7.49,0.1
112.5038767,1.125038767,-7.19,0.1
112.5273562,1.125273562,-7.47,0.1
112.5508356,1.125508356,-7.46,0.1
112.5743151,1.125743151,-7.67,0.1
112.5977945,1.125977945,-7.65,0.1
112.621274,1.12621274,-7.55,0.1
112.6447534,1.126447534,-7.57,0.1
112.6682329,1.126682329,-7.43,0.1
112.6917123,1.126917123,-7.51,0.1
112.7151918,1.127151918,-7.53,0.1
112.7386712,1.127386712,-7.52,0.1
112.7621507,1.127621507,-7.62,0.1
112.7856301,1.127856301,-7.16,0.1
112.8091096,1.128091096,-7.41,0.1
112.832589,1.12832589,-7.45,0.1
112.8560685,1.128560685,-7.53,0.1
112.8795479,1.128795479,-7.4,0.1
112.9030274,1.129030274,-7.33,0.1
112.9265068,1.129265068,-7,0.1
112.9499863,1.129499863,-7.33,0.1
112.9734658,1.129734658,-7.44,0.1
112.9969452,1.129969452,-7.55,0.1
113.0204247,1.130204247,-7.42,0.1
113.0439041,1.130439041,-7.35,0.1
113.0673836,1.130673836,-7.44,0.1
113.090863,1.13090863,-7.28,0.1
113.1143425,1.131143425,-7.1,0.1
113.1378219,1.131378219,-7.39,0.1
113.1613014,1.131613014,-7.31,0.1
113.1847808,1.131847808,-7.2,0.1
113.2082603,1.132082603,-7.22,0.1
113.2313267,1.132313267,-7.18,0.1
113.2539802,1.132539802,-7.22,0.1
113.2766337,1.132766337,-7.01,0.1
113.2992871,1.132992871,-6.86,0.1
113.3219406,1.133219406,-7.15,0.1
113.3445941,1.133445941,-7.08,0.1
113.3672475,1.133672475,-7.27,0.1
113.389901,1.13389901,-7.16,0.1
113.4125545,1.134125545,-7.22,0.1
113.4352079,1.134352079,-7.25,0.1
113.4578614,1.134578614,-7.32,0.1
113.4805149,1.134805149,-7.02,0.1
113.5031683,1.135031683,-7.29,0.1
113.5258218,1.135258218,-7.1,0.1
113.5484752,1.135484752,-7.31,0.1
113.5711287,1.135711287,-7.24,0.1
113.5937822,1.135937822,-7.25,0.1
113.6164356,1.136164356,-7.13,0.1
113.6390891,1.136390891,-7.29,0.1
113.6617426,1.136617426,-7,0.1
113.684396,1.13684396,-7.18,0.1
113.7070495,1.137070495,-7.06,0.1
113.729703,1.13729703,-6.83,0.1
113.7523564,1.137523564,-6.94,0.1
113.7750099,1.137750099,-7.11,0.1
113.8203168,1.138203168,-6.85,0.1
113.8429703,1.138429703,-7.11,0.1
113.8656238,1.138656238,-7.16,0.1
113.8882772,1.138882772,-7.02,0.1
113.9109307,1.139109307,-6.73,0.1
113.9335842,1.139335842,-6.82,0.1
113.9562376,1.139562376,-7.2,0.1
113.9788911,1.139788911,-7.02,0.1
114.0015446,1.140015446,-7.14,0.1
114.024198,1.14024198,-7.02,0.1
114.0468515,1.140468515,-6.97,0.1
114.069505,1.14069505,-7.22,0.1
114.0921584,1.140921584,-7.23,0.1
114.1148119,1.141148119,-7.24,0.1
114.1374653,1.141374653,-7.04,0.1
114.1601188,1.141601188,-7.25,0.1
114.1827723,1.141827723,-7.26,0.1
114.2054257,1.142054257,-7.08,0.1
114.2280792,1.142280792,-7.26,0.1
114.2507327,1.142507327,-7.17,0.1
114.2733861,1.142733861,-7.19,0.1
114.2960396,1.142960396,-7.27,0.1
114.3186931,1.143186931,-7.04,0.1
114.3413465,1.143413465,-7,0.1
114.364,1.14364,-6.98,0.1
114.4532121,1.144532121,-7.09,0.1
114.5424242,1.145424242,-6.64,0.1
114.6316364,1.146316364,-7.12,0.1
114.7208485,1.147208485,-6.74,0.1
114.8100606,1.148100606,-6.85,0.1
114.8992727,1.148992727,-6.46,0.1
114.9884848,1.149884848,-6.49,0.1
115.077697,1.15077697,-6.63,0.1
115.1669091,1.151669091,-6.94,0.1
115.2561212,1.152561212,-7.07,0.1
115.3453333,1.153453333,-6.83,0.1
115.4345455,1.154345455,-6.75,0.1
115.5237576,1.155237576,-6.31,0.1
115.6129697,1.156129697,-6.59,0.1
115.7021818,1.157021818,-6.43,0.1
115.7913939,1.157913939,-6.61,0.1
115.8806061,1.158806061,-6.66,0.1
115.9252121,1.159252121,-6.66,0.1
115.9698182,1.159698182,-6.89,0.1
116.0144242,1.160144242,-6.93,0.1
116.0590303,1.160590303,-6.81,0.1
116.1036364,1.161036364,-6.97,0.1
116.1482424,1.161482424,-6.73,0.1
116.1928485,1.161928485,-6.93,0.1
116.2374545,1.162374545,-6.66,0.1
116.3266667,1.163266667,-7.04,0.1
116.4158788,1.164158788,-6.88,0.1
116.5050909,1.165050909,-6.9,0.1
116.594303,1.16594303,-6.78,0.1
116.6835152,1.166835152,-6.69,0.1
116.7727273,1.167727273,-6.67,0.1
116.8619394,1.168619394,-6.9,0.1
116.9511515,1.169511515,-6.97,0.1
117.0403636,1.170403636,-6.98,0.1
117.1295758,1.171295758,-6.93,0.1
117.2187879,1.172187879,-6.89,0.1
117.308,1.17308,-6.6,0.1
117.3322764,1.173322764,-6.77,0.1
117.3565528,1.173565528,-6.36,0.1
117.3808293,1.173808293,-6.73,0.1
117.4051057,1.174051057,-6.74,0.1
117.4293821,1.174293821,-7.02,0.1
117.4536585,1.174536585,-7.27,0.1
117.477935,1.17477935,-7.58,0.1
117.5022114,1.175022114,-7.11,0.1
117.5264878,1.175264878,-7.44,0.1
117.5507642,1.175507642,-7.01,0.1
117.5750407,1.175750407,-7.58,0.1
117.5993171,1.175993171,-7.57,0.1
117.6235935,1.176235935,-7.6,0.1
117.6478699,1.176478699,-7.82,0.1
117.6721463,1.176721463,-7.38,0.1
117.6964228,1.176964228,-7.45,0.1
117.7206992,1.177206992,-7.34,0.1
117.7449756,1.177449756,-7.22,0.1
117.769252,1.17769252,-7.39,0.1
117.7935285,1.177935285,-7.18,0.1
117.8178049,1.178178049,-7.42,0.1
117.8420813,1.178420813,-7.41,0.1
117.8663577,1.178663577,-6.98,0.1
117.8906341,1.178906341,-7.4,0.1
117.9149106,1.179149106,-7.34,0.1
117.939187,1.17939187,-7.2,0.1
117.9634634,1.179634634,-7.15,0.1
117.9877398,1.179877398,-7.3,0.1
118.0120163,1.180120163,-7.56,0.1
118.0484309,1.180484309,-7.65,0.1
118.0727073,1.180727073,-7.46,0.1
118.0969837,1.180969837,-7.58,0.1
118.5218211,1.185218211,-7.6,0.1
118.5460976,1.185460976,-7.4,0.1
118.570374,1.18570374,-7.28,0.1
118.5946504,1.185946504,-7.41,0.1
118.6189268,1.186189268,-7.47,0.1
118.6432033,1.186432033,-7.57,0.1
118.6674797,1.186674797,-7.73,0.1
118.6917561,1.186917561,-7.63,0.1
118.7160325,1.187160325,-7.39,0.1
118.7403089,1.187403089,-7.28,0.1
118.7645854,1.187645854,-7.47,0.1
118.7888618,1.187888618,-7.43,0.1
118.8105829,1.188105829,-7.51,0.1
118.8297486,1.188297486,-7.47,0.1
118.8489143,1.188489143,-7.58,0.1
118.8872457,1.188872457,-7.67,0.1
118.9064114,1.189064114,-7.71,0.1
118.9255771,1.189255771,-7.82,0.1
118.9447429,1.189447429,-7.52,0.1
118.9639086,1.189639086,-7.63,0.1
118.9830743,1.189830743,-7.64,0.1
119.00224,1.1900224,-7.66,0.1
119.0405714,1.190405714,-7.64,0.1
119.0597371,1.190597371,-7.65,0.1
119.0789029,1.190789029,-7.73,0.1
119.0980686,1.190980686,-7.43,0.1
119.1172343,1.191172343,-7.96,0.1
119.1364,1.191364,-7.71,0.1
119.1555657,1.191555657,-7.71,0.1
119.1747314,1.191747314,-7.88,0.1
119.1938971,1.191938971,-7.7,0.1
119.2130629,1.192130629,-7.59,0.1
119.2322286,1.192322286,-7.49,0.1
119.2513943,1.192513943,-7.75,0.1
119.27056,1.1927056,-7.91,0.1
119.2897257,1.192897257,-8.06,0.1
119.3088914,1.193088914,-8.1,0.1
119.3280571,1.193280571,-7.94,0.1
119.3472229,1.193472229,-7.95,0.1
119.3663886,1.193663886,-7.8,0.1
119.3855543,1.193855543,-7.6,0.1
119.40472,1.1940472,-7.8,0.1
119.4238857,1.194238857,-8.05,0.1
119.4430514,1.194430514,-7.86,0.1
119.4622171,1.194622171,-7.64,0.1
119.4813829,1.194813829,-7.98,0.1
119.5005486,1.195005486,-8,0.1
119.5197143,1.195197143,-7.9,0.1
119.53888,1.1953888,-7.94,0.1
119.5580457,1.195580457,-7.86,0.1
119.5772114,1.195772114,-8.09,0.1
119.5963771,1.195963771,-8.22,0.1
119.6155429,1.196155429,-8.05,0.1
119.6347086,1.196347086,-7.88,0.1
119.67304,1.1967304,-8.074,0.1
119.6826229,1.196826229,-8.006,0.1
119.6922057,1.196922057,-7.663,0.1
119.7017886,1.197017886,-8.063,0.1
119.7113714,1.197113714,-8.068,0.1
119.7209543,1.197209543,-7.654,0.1
119.7305371,1.197305371,-7.803,0.1
119.74012,1.1974012,-7.844,0.1
119.7497029,1.197497029,-8.03,0.1
119.7592857,1.197592857,-8.07,0.1
119.7688686,1.197688686,-8.166,0.1
119.7784514,1.197784514,-8.19,0.1
119.7880343,1.197880343,-7.91,0.1
119.7976171,1.197976171,-8.21,0.1
119.8072,1.198072,-8.2,0.1
119.8167829,1.198167829,-7.8,0.1
119.8263657,1.198263657,-7.82,0.1
119.8359486,1.198359486,-8.01,0.1
119.8455314,1.198455314,-8.39,0.1
119.8551143,1.198551143,-8.3,0.1
119.8646971,1.198646971,-7.67,0.1
119.87428,1.1987428,-8.053,0.1
119.8838629,1.198838629,-8.351,0.1
119.8934457,1.198934457,-7.993,0.1
119.9030286,1.199030286,-8.346,0.1
119.9126114,1.199126114,-8.216,0.1
119.9221943,1.199221943,-8.297,0.1
119.9317771,1.199317771,-8.137,0.1
119.94136,1.1994136,-8.262,0.1
119.9509429,1.199509429,-8.486,0.1
119.9605257,1.199605257,-8.226,0.1
119.9701086,1.199701086,-8.183,0.1
119.9796914,1.199796914,-8.511,0.1
119.9892743,1.199892743,-8.284,0.1
119.9988571,1.199988571,-8.114,0.1
120.0180229,1.200180229,-8.34,0.1
120.0276057,1.200276057,-8.381,0.1
120.0371886,1.200371886,-8.14,0.1
120.0467714,1.200467714,-8.06,0.1
120.0563543,1.200563543,-7.96,0.1
120.0659371,1.200659371,-7.9,0.1
120.07552,1.2007552,-8.13,0.1
120.0851029,1.200851029,-8.13,0.1
120.0946857,1.200946857,-8.18,0.1
120.1042686,1.201042686,-9.42,0.1
120.1138514,1.201138514,-8.17,0.1
120.1234343,1.201234343,-8.36,0.1
120.1330171,1.201330171,-8.2,0.1
120.1426,1.201426,-8.15,0.1
120.1521829,1.201521829,-8.08,0.1
120.1617657,1.201617657,-8.15,0.1
120.1713486,1.201713486,-8.23,0.1
120.1809314,1.201809314,-8.26,0.1
120.1905143,1.201905143,-8.14,0.1
120.2000971,1.202000971,-7.89,0.1
120.20968,1.2020968,-8.12,0.1
120.2192629,1.202192629,-8.1,0.1
120.2288457,1.202288457,-8.19,0.1
120.2384286,1.202384286,-8.27,0.1
120.2480114,1.202480114,-8.06,0.1
120.2575943,1.202575943,-8.22,0.1
120.2671771,1.202671771,-8.5,0.1
120.27676,1.2027676,-7.89,0.1
120.2863429,1.202863429,-8.03,0.1
120.2959257,1.202959257,-7.97,0.1
120.3055086,1.203055086,-8.28,0.1
120.3150914,1.203150914,-8.07,0.1
120.3246743,1.203246743,-7.79,0.1
120.3342571,1.203342571,-7.8,0.1
120.34384,1.2034384,-8.34,0.1
120.3534229,1.203534229,-8,0.1
120.3630057,1.203630057,-8.2,0.1
120.3725886,1.203725886,-7.98,0.1
120.3821714,1.203821714,-8.07,0.1
120.3917543,1.203917543,-7.85,0.1
120.4013371,1.204013371,-8.16,0.1
120.41092,1.2041092,-8.11,0.1
120.4205029,1.204205029,-8.18,0.1
120.4300857,1.204300857,-8.31,0.1
120.4396686,1.204396686,-8.08,0.1
120.4492514,1.204492514,-8.24,0.1
120.4588343,1.204588343,-8.15,0.1
120.4684171,1.204684171,-8.23,0.1
120.478,1.20478,-8.18,0.1
120.4948496,1.204948496,-8.55,0.1
120.5116991,1.205116991,-8.26,0.1
120.5285487,1.205285487,-8.68,0.1
120.5453982,1.205453982,-8.36,0.1
120.5622478,1.205622478,-8.56,0.1
120.5790973,1.205790973,-8.3,0.1
120.5959469,1.205959469,-8.6,0.1
120.6127965,1.206127965,-8.73,0.1
120.629646,1.20629646,-9.03,0.1
120.6464956,1.206464956,-8.98,0.1
120.6633451,1.206633451,-8.83,0.1
120.6801947,1.206801947,-8.44,0.1
120.6970442,1.206970442,-8.53,0.1
120.7138938,1.207138938,-8.76,0.1
120.7307434,1.207307434,-8.77,0.1
120.7475929,1.207475929,-9.13,0.1
120.7644425,1.207644425,-8.69,0.1
120.781292,1.20781292,-8.81,0.1
120.7981416,1.207981416,-9.55,0.1
120.8149912,1.208149912,-8.96,0.1
120.8318407,1.208318407,-9.1,0.1
120.8486903,1.208486903,-9.52,0.1
120.8655398,1.208655398,-9.64,0.1
120.8823894,1.208823894,-9.45,0.1
120.8992389,1.208992389,-8.52,0.1
120.9160885,1.209160885,-9.72,0.1
120.9329381,1.209329381,-9.38,0.1
120.9497876,1.209497876,-9.75,0.1
120.9666372,1.209666372,-9.52,0.1
120.9834867,1.209834867,-9.68,0.1
121.0003363,1.210003363,-9.75,0.1
121.0171858,1.210171858,-9.77,0.1
121.0340354,1.210340354,-10.34,0.1
121.050885,1.21050885,-9.91,0.1
121.0677345,1.210677345,-10.26,0.1
121.0845841,1.210845841,-10.35,0.1
121.1014336,1.211014336,-10.02,0.1
121.1182832,1.211182832,-9.85,0.1
121.1351327,1.211351327,-10.13,0.1
121.1519823,1.211519823,-9.95,0.1
121.1688319,1.211688319,-10.13,0.1
121.1856814,1.211856814,-10.16,0.1
121.202531,1.21202531,-9.7,0.1
121.2193805,1.212193805,-9.58,0.1
121.2362301,1.212362301,-10.04,0.1
121.2530796,1.212530796,-9.86,0.1
121.2699292,1.212699292,-10.29,0.1
121.2867788,1.212867788,-9.51,0.1
121.3036283,1.213036283,-9.95,0.1
121.3204779,1.213204779,-10.64,0.1
121.3373274,1.213373274,-10.72,0.1
121.354177,1.21354177,-10.42,0.1
121.3710265,1.213710265,-10.01,0.1
121.3878761,1.213878761,-10.28,0.1
121.4047257,1.214047257,-10.22,0.1
121.4215752,1.214215752,-10.23,0.1
121.4384248,1.214384248,-10.68,0.1
121.4552743,1.214552743,-10.6,0.1
121.4721239,1.214721239,-10.59,0.1
121.4889735,1.214889735,-10.51,0.1
121.505823,1.21505823,-9.98,0.1
121.5226726,1.215226726,-9.56,0.1
121.5395221,1.215395221,-10.34,0.1
121.5563717,1.215563717,-10.42,0.1
121.5732212,1.215732212,-10.36,0.1
121.5900708,1.215900708,-10.41,0.1
121.6069204,1.216069204,-9.63,0.1
121.6237699,1.216237699,-10.53,0.1
121.6406195,1.216406195,-10.3,0.1
121.657469,1.21657469,-10.6,0.1
121.6743186,1.216743186,-10.05,0.1
121.6911681,1.216911681,-10.19,0.1
121.7080177,1.217080177,-10.5,0.1
121.7248673,1.217248673,-10.46,0.1
121.7417168,1.217417168,-10.19,0.1
121.7585664,1.217585664,-10.5,0.1
121.7754159,1.217754159,-10.63,0.1
121.7922655,1.217922655,-10.74,0.1
121.809115,1.21809115,-10.4,0.1
121.8259646,1.218259646,-10.19,0.1
121.8428142,1.218428142,-10.29,0.1
121.8596637,1.218596637,-10.41,0.1
121.8765133,1.218765133,-10.4,0.1
121.8933628,1.218933628,-10.4,0.1
121.9102124,1.219102124,-10.43,0.1
121.9270619,1.219270619,-10.49,0.1
121.9439115,1.219439115,-10.3,0.1
121.9607611,1.219607611,-10,0.1
121.9776106,1.219776106,-9.95,0.1
121.9944602,1.219944602,-10.1,0.1
122.0113097,1.220113097,-10.18,0.1
122.0281593,1.220281593,-10.48,0.1
122.0450088,1.220450088,-10.35,0.1
122.0618584,1.220618584,-10.5,0.1
122.078708,1.22078708,-10.49,0.1
122.0955575,1.220955575,-10.34,0.1
122.1124071,1.221124071,-10.6,0.1
122.1292566,1.221292566,-10.61,0.1
122.1461062,1.221461062,-10.44,0.1
122.1629558,1.221629558,-10.49,0.1
122.1798053,1.221798053,-10.47,0.1
122.1966549,1.221966549,-10.65,0.1
122.2135044,1.222135044,-10.28,0.1
122.230354,1.22230354,-10.29,0.1
122.2472035,1.222472035,-10.35,0.1
122.2640531,1.222640531,-10.37,0.1
122.2809027,1.222809027,-10.55,0.1
122.2977522,1.222977522,-10.46,0.1
122.3146018,1.223146018,-10.52,0.1
122.3314513,1.223314513,-10.34,0.1
122.3483009,1.223483009,-10.72,0.1
122.3651504,1.223651504,-10.21,0.1
122.382,1.22382,-10.35,0.1
122.4011818,1.224011818,-10.61,0.1
122.4203636,1.224203636,-10.41,0.1
122.4395455,1.224395455,-10.29,0.1
122.4587273,1.224587273,-10.22,0.1
122.4779091,1.224779091,-10.31,0.1
122.4970909,1.224970909,-10.22,0.1
122.5162727,1.225162727,-10.2,0.1
122.5354545,1.225354545,-10.7,0.1
122.5546364,1.225546364,-10,0.1
122.5738182,1.225738182,-10.33,0.1
122.593,1.22593,-10.41,0.1
122.6121818,1.226121818,-10.2,0.1
122.6313636,1.226313636,-10.62,0.1
122.6505455,1.226505455,-10.4,0.1
122.6697273,1.226697273,-10.51,0.1
122.6889091,1.226889091,-9.95,0.1
122.7080909,1.227080909,-10.27,0.1
122.7272727,1.227272727,-10.27,0.1
122.7464545,1.227464545,-9.77,0.1
122.7656364,1.227656364,-10.12,0.1
122.7848182,1.227848182,-10.23,0.1
122.804,1.22804,-9.87,0.1
122.8231818,1.228231818,-10.18,0.1
122.8423636,1.228423636,-10.13,0.1
122.8615455,1.228615455,-10.03,0.1
122.8807273,1.228807273,-10.2,0.1
122.8999091,1.228999091,-10.09,0.1
122.9190909,1.229190909,-9.79,0.1
122.9382727,1.229382727,-9.98,0.1
122.9574545,1.229574545,-10.41,0.1
122.9766364,1.229766364,-10.27,0.1
122.9958182,1.229958182,-10.29,0.1
123.015,1.23015,-9.95,0.1
123.0341818,1.230341818,-10.1,0.1
123.0533636,1.230533636,-10.22,0.1
123.0725455,1.230725455,-10.03,0.1
123.0917273,1.230917273,-10.21,0.1
123.1109091,1.231109091,-10.26,0.1
123.1300909,1.231300909,-10.3,0.1
123.1492727,1.231492727,-10.03,0.1
123.1684545,1.231684545,-10.32,0.1
123.1876364,1.231876364,-10.04,0.1
123.2068182,1.232068182,-10.5,0.1
123.226,1.23226,-10.54,0.1
123.2451818,1.232451818,-10.02,0.1
123.2643636,1.232643636,-10.22,0.1
123.2835455,1.232835455,-10.38,0.1
123.3027273,1.233027273,-10.1,0.1
123.3219091,1.233219091,-10.05,0.1
123.3410909,1.233410909,-10.05,0.1
123.3602727,1.233602727,-9.81,0.1
123.3794545,1.233794545,-10.17,0.1
123.3986364,1.233986364,-10.49,0.1
123.4178182,1.234178182,-10.5,0.1
123.437,1.23437,-10.5,0.1
123.4561818,1.234561818,-10.29,0.1
123.4753636,1.234753636,-10.32,0.1
123.4945455,1.234945455,-9.86,0.1
123.5137273,1.235137273,-10.14,0.1
123.5329091,1.235329091,-10.13,0.1
123.5520909,1.235520909,-10.29,0.1
123.5712727,1.235712727,-10.41,0.1
123.5904545,1.235904545,-10.43,0.1
123.6096364,1.236096364,-10.15,0.1
123.6288182,1.236288182,-10.48,0.1
123.648,1.23648,-9.99,0.1
123.6671818,1.236671818,-10.35,0.1
123.6863636,1.236863636,-10.16,0.1
123.7055455,1.237055455,-10.28,0.1
123.7247273,1.237247273,-10.17,0.1
123.7439091,1.237439091,-10.41,0.1
123.7630909,1.237630909,-10.26,0.1
123.7822727,1.237822727,-10.103,0.1
123.8014545,1.238014545,-10.338,0.1
123.8206364,1.238206364,-10.288,0.1
123.8398182,1.238398182,-10.447,0.1
123.859,1.23859,-10.434,0.1
123.8781818,1.238781818,-10.486,0.1
123.8973636,1.238973636,-10.384,0.1
123.9165455,1.239165455,-10.179,0.1
123.9357273,1.239357273,-10.17,0.1
123.9549091,1.239549091,-10.58,0.1
123.9740909,1.239740909,-10.2,0.1
123.9932727,1.239932727,-10.29,0.1
124.0124545,1.240124545,-10.45,0.1
124.0508182,1.240508182,-10.44,0.1
124.0891818,1.240891818,-10.47,0.1
124.1275455,1.241275455,-10.51,0.1
124.1659091,1.241659091,-10.71,0.1
124.2426364,1.242426364,-9.79,0.1
124.2485319,1.242485319,-9.9,0.1
124.292,1.24292,-10.5,0.1
124.2980898,1.242980898,-10.28,0.1
124.3041796,1.243041796,-10.36,0.1
124.3102695,1.243102695,-10.14,0.1
124.3163593,1.243163593,-10.19,0.1
124.3224491,1.243224491,-10.13,0.1
124.3285389,1.243285389,-10.11,0.1
124.3346287,1.243346287,-10.35,0.1
124.3407186,1.243407186,-10.13,0.1
124.3468084,1.243468084,-10.32,0.1
124.3528982,1.243528982,-10.41,0.1
124.358988,1.24358988,-10.32,0.1
124.3650778,1.243650778,-10.32,0.1
124.3711677,1.243711677,-10.41,0.1
124.3772575,1.243772575,-10.05,0.1
124.3833473,1.243833473,-10.23,0.1
124.3894371,1.243894371,-10.2,0.1
124.3955269,1.243955269,-10.11,0.1
124.4016168,1.244016168,-10.48,0.1
124.4077066,1.244077066,-10.3,0.1
124.4137964,1.244137964,-10.55,0.1
124.4198862,1.244198862,-10.33,0.1
124.425976,1.24425976,-10.55,0.1
124.4320659,1.244320659,-10.58,0.1
124.4381557,1.244381557,-10.69,0.1
124.4442455,1.244442455,-10.35,0.1
124.4503353,1.244503353,-10.54,0.1
124.4564251,1.244564251,-10.6,0.1
124.462515,1.24462515,-10.41,0.1
124.4686048,1.244686048,-10.42,0.1
124.4746946,1.244746946,-10.31,0.1
124.4807844,1.244807844,-10.69,0.1
124.4868743,1.244868743,-10.49,0.1
124.4929641,1.244929641,-10.62,0.1
124.4990539,1.244990539,-10.09,0.1
124.5051437,1.245051437,-10.3,0.1
124.5112335,1.245112335,-10.36,0.1
124.5173234,1.245173234,-10.36,0.1
124.5234132,1.245234132,-10.51,0.1
124.529503,1.24529503,-10.27,0.1
124.5355928,1.245355928,-10.21,0.1
124.5416826,1.245416826,-10.28,0.1
124.5538623,1.245538623,-10.47,0.1
124.5599521,1.245599521,-10.81,0.1
124.5660419,1.245660419,-10.49,0.1
124.5721317,1.245721317,-10.67,0.1
124.5782216,1.245782216,-10.6,0.1
124.5843114,1.245843114,-10.38,0.1
124.5904012,1.245904012,-10.48,0.1
124.596491,1.24596491,-10.7,0.1
124.6025808,1.246025808,-10.37,0.1
124.6086707,1.246086707,-10.32,0.1
124.6147605,1.246147605,-10.35,0.1
124.6208503,1.246208503,-10.4,0.1
124.6269401,1.246269401,-10.24,0.1
124.6330299,1.246330299,-10.19,0.1
124.6391198,1.246391198,-10.34,0.1
124.6452096,1.246452096,-10.11,0.1
124.6512994,1.246512994,-10.34,0.1
124.6573892,1.246573892,-10.23,0.1
124.663479,1.24663479,-10.31,0.1
124.6695689,1.246695689,-10.52,0.1
124.6756587,1.246756587,-10.57,0.1
124.6817485,1.246817485,-10.46,0.1
124.6878383,1.246878383,-10.73,0.1
124.6939281,1.246939281,-10.55,0.1
124.700018,1.24700018,-10.4,0.1
124.7061078,1.247061078,-10.45,0.1
124.7121976,1.247121976,-10.63,0.1
124.7182874,1.247182874,-10.27,0.1
124.7243772,1.247243772,-10.39,0.1
124.7304671,1.247304671,-9.95,0.1
124.7365569,1.247365569,-10.5,0.1
124.7426467,1.247426467,-10.16,0.1
124.7487365,1.247487365,-10.35,0.1
124.7548263,1.247548263,-10.39,0.1
124.7609162,1.247609162,-10.25,0.1
124.767006,1.24767006,-10.44,0.1
124.7730958,1.247730958,-10.35,0.1
124.7791856,1.247791856,-10.57,0.1
124.7852754,1.247852754,-10.45,0.1
124.7913653,1.247913653,-10.45,0.1
124.7974551,1.247974551,-10.7,0.1
124.8035449,1.248035449,-10.64,0.1
124.8096347,1.248096347,-10.57,0.1
124.8157246,1.248157246,-10.48,0.1
124.8218144,1.248218144,-10.5,0.1
124.8279042,1.248279042,-10.67,0.1
124.833994,1.24833994,-10.39,0.1
124.8400838,1.248400838,-10.57,0.1
124.8461737,1.248461737,-10.29,0.1
124.8522635,1.248522635,-10.64,0.1
124.8583533,1.248583533,-10.43,0.1
124.8644431,1.248644431,-10.43,0.1
124.8705329,1.248705329,-10.28,0.1
124.8766228,1.248766228,-10.27,0.1
124.8827126,1.248827126,-10.41,0.1
124.8888024,1.248888024,-10.47,0.1
124.8948922,1.248948922,-10.08,0.1
124.900982,1.24900982,-10.12,0.1
124.9070719,1.249070719,-10.36,0.1
124.9131617,1.249131617,-10.15,0.1
124.9192515,1.249192515,-10.71,0.1
124.9253413,1.249253413,-10.5,0.1
124.9314311,1.249314311,-10.66,0.1
124.937521,1.24937521,-10.5,0.1
124.9436108,1.249436108,-10.38,0.1
124.9497006,1.249497006,-9.74,0.1
124.9557904,1.249557904,-10.12,0.1
124.9618802,1.249618802,-10.33,0.1
124.9679701,1.249679701,-10.67,0.1
124.9740599,1.249740599,-10.52,0.1
124.9801497,1.249801497,-10.39,0.1
124.9862395,1.249862395,-9.92,0.1
124.9923293,1.249923293,-10.35,0.1
124.9984192,1.249984192,-10.17,0.1
125.004509,1.25004509,-10.18,0.1
125.0105988,1.250105988,-10.27,0.1
125.0166886,1.250166886,-10.49,0.1
125.0227784,1.250227784,-10.13,0.1
125.0288683,1.250288683,-10.17,0.1
125.0349581,1.250349581,-9.81,0.1
125.0410479,1.250410479,-10.39,0.1
125.0471377,1.250471377,-10.53,0.1
125.0532275,1.250532275,-10.76,0.1
125.0593174,1.250593174,-10.29,0.1
125.0654072,1.250654072,-9.92,0.1
125.071497,1.25071497,-10.23,0.1
125.0775868,1.250775868,-10.41,0.1
125.0836766,1.250836766,-10.2,0.1
125.0897665,1.250897665,-10.05,0.1
125.0958563,1.250958563,-10.22,0.1
125.1019461,1.251019461,-10.31,0.1
125.1080359,1.251080359,-10.31,0.1
125.1141257,1.251141257,-9.98,0.1
125.1202156,1.251202156,-9.67,0.1
125.1263054,1.251263054,-9.64,0.1
125.1323952,1.251323952,-10,0.1
125.138485,1.25138485,-10.25,0.1
125.1445749,1.251445749,-10.15,0.1
125.1506647,1.251506647,-9.85,0.1
125.1567545,1.251567545,-9.78,0.1
125.1628443,1.251628443,-9.99,0.1
125.1689341,1.251689341,-9.84,0.1
125.175024,1.25175024,-10.07,0.1
125.1811138,1.251811138,-9.82,0.1
125.1872036,1.251872036,-10.08,0.1
125.1932934,1.251932934,-10.13,0.1
125.1993832,1.251993832,-10.23,0.1
125.2054731,1.252054731,-10.24,0.1
125.2115629,1.252115629,-10.23,0.1
125.3,1.253,-10.1,0.1
125.326,1.25326,-10.04,0.1
125.352,1.25352,-9.89,0.1
125.378,1.25378,-9.83,0.1
125.405,1.25405,-10.01,0.1
125.431,1.25431,-10.06,0.1
125.457,1.25457,-9.95,0.1
125.484,1.25484,-9.81,0.1
125.51,1.2551,-9.8,0.1
125.536,1.25536,-10.01,0.1
